Using device:  cpu
title 403: 0.09
title 575: 0.09
title 124: 0.09
title 537: 0.09
title 494: 0.09
title 17: 0.09
title 342: 0.09
title 680: 0.09
title 959: 0.09
title 759: 0.09
title 409: 0.09
title 475: 0.09
title 687: 0.09
title 244: 0.09
title 51: 0.09
title 489: 0.09
title 902: 0.09
title 209: 0.09
title 476: 0.09
title 987: 0.09
title 21: 0.09
title 127: 0.09
title 907: 0.09
title 332: 0.09
title 315: 0.09
title 776: 0.09
title 963: 0.09
title 644: 0.09
title 299: 0.09
title 101: 0.09
title 369: 0.09
title 378: 0.09
title 173: 0.09
title 363: 0.09
title 955: 0.09
title 146: 0.09
title 893: 0.09
title 364: 0.09
title 156: 0.09
title 9: 0.09
title 132: 0.09
title 647: 0.09
title 83: 0.09
title 904: 0.09
title 991: 0.09
title 797: 0.09
title 982: 0.09
title 585: 0.09
title 849: 0.09
title 112: 0.09
title 289: 0.09
title 544: 0.09
title 14: 0.09
title 916: 0.09
title 871: 0.09
title 197: 0.09
title 981: 0.09
title 390: 0.09
title 198: 0.09
title 683: 0.09
title 447: 0.09
title 703: 0.09
title 609: 0.09
title 302: 0.09
title 485: 0.09
title 227: 0.09
title 984: 0.09
title 282: 0.09
title 394: 0.09
title 311: 0.09
title 126: 0.09
title 316: 0.09
title 261: 0.09
title 484: 0.09
title 561: 0.09
title 157: 0.09
title 194: 0.09
title 235: 0.09
title 110: 0.09
title 792: 0.09
title 436: 0.09
title 479: 0.09
title 25: 0.09
title 993: 0.09
title 341: 0.09
title 732: 0.09
title 402: 0.09
title 26: 0.09
title 103: 0.09
title 605: 0.09
title 878: 0.09
title 751: 0.09
title 975: 0.09
title 44: 0.09
title 306: 0.09
title 773: 0.09
title 745: 0.09
title 834: 0.09
title 938: 0.09
title 300: 0.09
title 185: 0.09
title 827: 0.09
title 743: 0.09
title 896: 0.09
title 276: 0.09
title 672: 0.09
title 538: 0.09
title 929: 0.09
title 679: 0.09
title 458: 0.09
title 763: 0.09
title 94: 0.09
title 510: 0.09
title 361: 0.09
title 721: 0.09
title 956: 0.09
title 934: 0.09
title 620: 0.09
title 138: 0.09
title 727: 0.09
title 820: 0.09
title 892: 0.09
title 587: 0.09
title 382: 0.09
title 777: 0.09
title 557: 0.09
title 939: 0.09
title 882: 0.09
title 629: 0.09
title 215: 0.09
title 256: 0.09
title 522: 0.09
title 224: 0.09
title 816: 0.09
title 385: 0.09
title 111: 0.09
title 500: 0.09
title 18: 0.09
title 698: 0.09
title 481: 0.09
title 645: 0.09
title 367: 0.09
title 10: 0.09
title 772: 0.09
title 738: 0.09
title 815: 0.09
title 836: 0.09
title 238: 0.09
title 317: 0.09
title 294: 0.09
title 611: 0.09
title 830: 0.09
title 151: 0.09
title 710: 0.09
title 932: 0.09
title 988: 0.09
title 136: 0.09
title 252: 0.09
title 442: 0.09
title 407: 0.09
title 457: 0.09
title 906: 0.09
title 960: 0.09
title 73: 0.09
title 750: 0.09
title 106: 0.09
title 147: 0.09
title 453: 0.09
title 933: 0.09
title 597: 0.09
title 630: 0.09
title 183: 0.09
title 990: 0.09
title 965: 0.09
title 941: 0.09
title 608: 0.09
title 283: 0.09
title 890: 0.09
title 109: 0.09
title 715: 0.09
title 370: 0.09
title 943: 0.09
title 846: 0.09
title 234: 0.09
title 52: 0.09
title 87: 0.09
title 310: 0.09
title 264: 0.09
title 628: 0.09
title 213: 0.09
title 705: 0.09
title 37: 0.09
title 460: 0.09
title 118: 0.09
title 582: 0.08
title 570: 0.08
title 43: 0.08
title 690: 0.08
title 613: 0.08
title 973: 0.08
title 669: 0.08
title 847: 0.08
title 659: 0.08
title 477: 0.08
title 325: 0.08
title 927: 0.08
title 431: 0.08
title 886: 0.08
title 986: 0.08
title 301: 0.08
title 578: 0.08
title 386: 0.08
title 41: 0.08
title 843: 0.08
title 591: 0.08
title 107: 0.08
title 412: 0.08
title 876: 0.08
title 803: 0.08
title 768: 0.08
title 720: 0.08
title 153: 0.08
title 997: 0.08
title 61: 0.08
title 778: 0.08
title 465: 0.08
title 517: 0.08
title 383: 0.08
title 697: 0.08
title 498: 0.08
title 97: 0.08
title 952: 0.08
title 962: 0.08
title 888: 0.08
title 742: 0.08
title 862: 0.08
title 922: 0.08
title 59: 0.08
title 16: 0.08
title 91: 0.08
title 822: 0.08
title 320: 0.08
title 446: 0.08
title 684: 0.08
title 334: 0.08
title 468: 0.08
title 165: 0.08
title 819: 0.08
title 220: 0.08
title 912: 0.08
title 291: 0.08
title 34: 0.08
title 793: 0.08
title 401: 0.08
title 535: 0.08
title 352: 0.07
title 551: 0.07
title 706: 0.07
title 897: 0.07
title 506: 0.07
title 958: 0.07
reward_when_clicks_maximized:  (np.float64(0.2599191265645549), np.float64(14.690443735745191))
reward_when_watch_duration_maximized:  (np.float64(0.24565968042553993), np.float64(20.462541892129664))
agent name:  TweedieModelAgent
user 0 / 10000, time taken: 0.0038840770721435547
user 1000 / 10000, time taken: 0.06277084350585938
user 2000 / 10000, time taken: 0.0708470344543457
user 3000 / 10000, time taken: 0.06412911415100098
user 4000 / 10000, time taken: 0.06207013130187988
user 5000 / 10000, time taken: 0.07415771484375
user 6000 / 10000, time taken: 0.0635068416595459
user 7000 / 10000, time taken: 0.06814813613891602
user 8000 / 10000, time taken: 0.07009601593017578
user 9000 / 10000, time taken: 0.06701803207397461
Day 0, actual_clicks_reward: 2064.0, max_clicks_reward: 2599.1912656449904, actual_watch_duration_reward: 109277.73291060179, max_watch_duration_reward: 204625.41892133155
user 0 / 10000, time taken: 0.0036170482635498047
user 1000 / 10000, time taken: 0.06889986991882324
user 2000 / 10000, time taken: 0.12618207931518555
user 3000 / 10000, time taken: 0.0721731185913086
user 4000 / 10000, time taken: 0.06957173347473145
user 5000 / 10000, time taken: 0.08399605751037598
user 6000 / 10000, time taken: 0.04690289497375488
user 7000 / 10000, time taken: 0.05605506896972656
user 8000 / 10000, time taken: 0.07659316062927246
user 9000 / 10000, time taken: 0.0688009262084961
Day 1, actual_clicks_reward: 2048.0, max_clicks_reward: 2599.1912656449904, actual_watch_duration_reward: 106523.37078460713, max_watch_duration_reward: 204625.41892133155
user 0 / 10000, time taken: 0.0039937496185302734
user 1000 / 10000, time taken: 0.0800619125366211
user 2000 / 10000, time taken: 0.07577204704284668
user 3000 / 10000, time taken: 0.03780102729797363
user 4000 / 10000, time taken: 0.07537198066711426
user 5000 / 10000, time taken: 0.0703268051147461
user 6000 / 10000, time taken: 0.07421374320983887
user 7000 / 10000, time taken: 0.054659128189086914
user 8000 / 10000, time taken: 0.08164405822753906
user 9000 / 10000, time taken: 0.06153583526611328
Day 2, actual_clicks_reward: 2096.0, max_clicks_reward: 2599.1912656449904, actual_watch_duration_reward: 107694.43460964224, max_watch_duration_reward: 204625.41892133155
Epoch 0, data points: 59950, Loss per data point: 0.2987529183388552
Epoch 10, data points: 59950, Loss per data point: 0.2889219201098292
Epoch 20, data points: 59950, Loss per data point: 0.2888678930917315
Epoch 30, data points: 59950, Loss per data point: 0.28868949971266644
Epoch 40, data points: 59950, Loss per data point: 0.28872604914960315
Epoch 50, data points: 59950, Loss per data point: 0.28879366801518813
Epoch 60, data points: 59950, Loss per data point: 0.2887306624993968
Epoch 70, data points: 59950, Loss per data point: 0.28872095743549975
Epoch 80, data points: 59950, Loss per data point: 0.288690919375002
Epoch 90, data points: 59950, Loss per data point: 0.2887846111793932
Training completed
user 0 / 10000, time taken: 0.00019478797912597656
user 1000 / 10000, time taken: 1.5153427124023438
user 2000 / 10000, time taken: 1.4402430057525635
user 3000 / 10000, time taken: 1.5657269954681396
user 4000 / 10000, time taken: 1.463757038116455
user 5000 / 10000, time taken: 1.6033551692962646
user 6000 / 10000, time taken: 1.573836088180542
user 7000 / 10000, time taken: 1.560992956161499
user 8000 / 10000, time taken: 1.7274889945983887
user 9000 / 10000, time taken: 1.7295928001403809
Day 3, actual_clicks_reward: 1927.0, max_clicks_reward: 2599.1912656449904, actual_watch_duration_reward: 117650.90302753435, max_watch_duration_reward: 204625.41892133155
Epoch 0, data points: 79889, Loss per data point: 0.29327891225678376
Epoch 10, data points: 79889, Loss per data point: 0.29234007120559213
Epoch 20, data points: 79889, Loss per data point: 0.2924729877862471
Epoch 30, data points: 79889, Loss per data point: 0.2923703065038072
Epoch 40, data points: 79889, Loss per data point: 0.2923163441565134
Epoch 50, data points: 79889, Loss per data point: 0.292297795149875
Epoch 60, data points: 79889, Loss per data point: 0.2923254358520611
Epoch 70, data points: 79889, Loss per data point: 0.29234806235388777
Epoch 80, data points: 79889, Loss per data point: 0.2923140076968163
Epoch 90, data points: 79889, Loss per data point: 0.292332309519772
Training completed
user 0 / 10000, time taken: 0.0001308917999267578
user 1000 / 10000, time taken: 1.7383661270141602
user 2000 / 10000, time taken: 1.7254767417907715
user 3000 / 10000, time taken: 1.607327938079834
user 4000 / 10000, time taken: 1.6993961334228516
user 5000 / 10000, time taken: 1.709867000579834
user 6000 / 10000, time taken: 1.7564551830291748
user 7000 / 10000, time taken: 1.60337495803833
user 8000 / 10000, time taken: 1.7752690315246582
user 9000 / 10000, time taken: 1.705495834350586
Day 4, actual_clicks_reward: 1788.0, max_clicks_reward: 2599.1912656449904, actual_watch_duration_reward: 107014.8116982513, max_watch_duration_reward: 204625.41892133155
Epoch 0, data points: 100157, Loss per data point: 0.2920158755952206
Epoch 10, data points: 100157, Loss per data point: 0.2912594792618079
Epoch 20, data points: 100157, Loss per data point: 0.29120965402787624
Epoch 30, data points: 100157, Loss per data point: 0.2912182495083823
Epoch 40, data points: 100157, Loss per data point: 0.2912388828930821
Epoch 50, data points: 100157, Loss per data point: 0.2912002740943758
Epoch 60, data points: 100157, Loss per data point: 0.2912179831980883
Epoch 70, data points: 100157, Loss per data point: 0.29121215855486005
Epoch 80, data points: 100157, Loss per data point: 0.29120743936810467
Epoch 90, data points: 100157, Loss per data point: 0.29120939253084904
Training completed
user 0 / 10000, time taken: 0.00016427040100097656
user 1000 / 10000, time taken: 1.8332438468933105
user 2000 / 10000, time taken: 1.715937852859497
user 3000 / 10000, time taken: 1.7515697479248047
user 4000 / 10000, time taken: 2.6528260707855225
user 5000 / 10000, time taken: 1.9183349609375
user 6000 / 10000, time taken: 1.8573548793792725
user 7000 / 10000, time taken: 1.7870399951934814
user 8000 / 10000, time taken: 1.760835886001587
user 9000 / 10000, time taken: 1.8975610733032227
Day 5, actual_clicks_reward: 2048.0, max_clicks_reward: 2599.1912656449904, actual_watch_duration_reward: 133416.95895826776, max_watch_duration_reward: 204625.41892133155
Epoch 0, data points: 120211, Loss per data point: 0.29650406633140297
Epoch 10, data points: 120211, Loss per data point: 0.29647053666373474
Epoch 20, data points: 120211, Loss per data point: 0.29640881390140855
Epoch 30, data points: 120211, Loss per data point: 0.2963949241880626
Epoch 40, data points: 120211, Loss per data point: 0.2964089688712041
Epoch 50, data points: 120211, Loss per data point: 0.2964056228040601
Epoch 60, data points: 120211, Loss per data point: 0.2964225201325474
Epoch 70, data points: 120211, Loss per data point: 0.296428831772116
Epoch 80, data points: 120211, Loss per data point: 0.29642842128938446
Epoch 90, data points: 120211, Loss per data point: 0.2964032440010379
Training completed
user 0 / 10000, time taken: 0.00015687942504882812
user 1000 / 10000, time taken: 1.6647617816925049
user 2000 / 10000, time taken: 1.7512869834899902
user 3000 / 10000, time taken: 1.7636430263519287
user 4000 / 10000, time taken: 1.7339529991149902
user 5000 / 10000, time taken: 1.7475190162658691
user 6000 / 10000, time taken: 1.7574541568756104
user 7000 / 10000, time taken: 1.7780838012695312
user 8000 / 10000, time taken: 1.7343969345092773
user 9000 / 10000, time taken: 1.8580090999603271
Day 6, actual_clicks_reward: 2236.0, max_clicks_reward: 2599.1912656449904, actual_watch_duration_reward: 121242.1835292622, max_watch_duration_reward: 204625.41892133155
Epoch 0, data points: 140302, Loss per data point: 0.29784302050721606
Epoch 10, data points: 140302, Loss per data point: 0.2976780603029551
Epoch 20, data points: 140302, Loss per data point: 0.2976297946263851
Epoch 30, data points: 140302, Loss per data point: 0.2975799586077521
Epoch 40, data points: 140302, Loss per data point: 0.2976046529860084
Epoch 50, data points: 140302, Loss per data point: 0.2975806852387654
Epoch 60, data points: 140302, Loss per data point: 0.2976182075262637
Epoch 70, data points: 140302, Loss per data point: 0.29762415744133686
Epoch 80, data points: 140302, Loss per data point: 0.297620296444285
Epoch 90, data points: 140302, Loss per data point: 0.2975994184898077
Training completed
user 0 / 10000, time taken: 0.00013899803161621094
user 1000 / 10000, time taken: 1.8052978515625
user 2000 / 10000, time taken: 1.8233239650726318
user 3000 / 10000, time taken: 1.7906372547149658
user 4000 / 10000, time taken: 1.8010530471801758
user 5000 / 10000, time taken: 1.656632900238037
user 6000 / 10000, time taken: 1.7450098991394043
user 7000 / 10000, time taken: 1.6653707027435303
user 8000 / 10000, time taken: 1.8030869960784912
user 9000 / 10000, time taken: 1.7250559329986572
Day 7, actual_clicks_reward: 1946.0, max_clicks_reward: 2599.1912656449904, actual_watch_duration_reward: 115899.33763471892, max_watch_duration_reward: 204625.41892133155
Epoch 0, data points: 160446, Loss per data point: 0.2981171712108247
Epoch 10, data points: 160446, Loss per data point: 0.29775697598037043
Epoch 20, data points: 160446, Loss per data point: 0.2977588407558491
Epoch 30, data points: 160446, Loss per data point: 0.29774255620192913
Epoch 40, data points: 160446, Loss per data point: 0.29773074675965694
Epoch 50, data points: 160446, Loss per data point: 0.29774279302457224
Epoch 60, data points: 160446, Loss per data point: 0.29772547828650825
Epoch 70, data points: 160446, Loss per data point: 0.2977215185730432
Epoch 80, data points: 160446, Loss per data point: 0.2977152065657604
Epoch 90, data points: 160446, Loss per data point: 0.2977255832378776
Training completed
user 0 / 10000, time taken: 0.0001289844512939453
user 1000 / 10000, time taken: 1.710676908493042
user 2000 / 10000, time taken: 1.8697431087493896
user 3000 / 10000, time taken: 1.7930419445037842
user 4000 / 10000, time taken: 1.76242995262146
user 5000 / 10000, time taken: 1.7851130962371826
user 6000 / 10000, time taken: 1.716872215270996
user 7000 / 10000, time taken: 1.6562020778656006
user 8000 / 10000, time taken: 1.7584178447723389
user 9000 / 10000, time taken: 1.7924489974975586
Day 8, actual_clicks_reward: 2239.0, max_clicks_reward: 2599.1912656449904, actual_watch_duration_reward: 156612.26453398052, max_watch_duration_reward: 204625.41892133155
Epoch 0, data points: 180427, Loss per data point: 0.30324055500019204
Epoch 10, data points: 180427, Loss per data point: 0.3029710324289576
Epoch 20, data points: 180427, Loss per data point: 0.30297203608175566
Epoch 30, data points: 180427, Loss per data point: 0.3029333462726487
Epoch 40, data points: 180427, Loss per data point: 0.30293083033405543
Epoch 50, data points: 180427, Loss per data point: 0.30299132047088045
Epoch 60, data points: 180427, Loss per data point: 0.3029201497203196
Epoch 70, data points: 180427, Loss per data point: 0.30296858793916404
Epoch 80, data points: 180427, Loss per data point: 0.3029234233253996
Epoch 90, data points: 180427, Loss per data point: 0.30292611101068023
Training completed
user 0 / 10000, time taken: 0.00034689903259277344
user 1000 / 10000, time taken: 1.8724701404571533
user 2000 / 10000, time taken: 1.7462079524993896
user 3000 / 10000, time taken: 1.6471240520477295
user 4000 / 10000, time taken: 1.8406710624694824
user 5000 / 10000, time taken: 1.6662178039550781
user 6000 / 10000, time taken: 1.7465910911560059
user 7000 / 10000, time taken: 1.9851839542388916
user 8000 / 10000, time taken: 1.8357419967651367
user 9000 / 10000, time taken: 1.7366559505462646
Day 9, actual_clicks_reward: 2312.0, max_clicks_reward: 2599.1912656449904, actual_watch_duration_reward: 176984.9232168461, max_watch_duration_reward: 204625.41892133155
Epoch 0, data points: 200364, Loss per data point: 0.3096723241045048
Epoch 10, data points: 200364, Loss per data point: 0.3096101402044082
Epoch 20, data points: 200364, Loss per data point: 0.30959412959552457
Epoch 30, data points: 200364, Loss per data point: 0.30957327206320284
Epoch 40, data points: 200364, Loss per data point: 0.30955666435359586
Epoch 50, data points: 200364, Loss per data point: 0.30952861941331244
Epoch 60, data points: 200364, Loss per data point: 0.3094980234689601
Epoch 70, data points: 200364, Loss per data point: 0.3095466043161348
Epoch 80, data points: 200364, Loss per data point: 0.30954779522862247
Epoch 90, data points: 200364, Loss per data point: 0.30956583657921266
Training completed
user 0 / 10000, time taken: 0.0001838207244873047
user 1000 / 10000, time taken: 1.80446195602417
user 2000 / 10000, time taken: 1.7511889934539795
user 3000 / 10000, time taken: 1.555845022201538
user 4000 / 10000, time taken: 1.768678903579712
user 5000 / 10000, time taken: 1.8042099475860596
user 6000 / 10000, time taken: 1.7715587615966797
user 7000 / 10000, time taken: 1.682441234588623
user 8000 / 10000, time taken: 1.843958854675293
